v,t,y,x
1,347219652,-74.256,40.992
1,347219652,-74.256,40.994
1,347219351,-74.256,40.994
1,347219351,-74.256,40.996
1,347219351,-74.256,40.998
1,347219351,-74.254,40.998
1,347219351,-74.254,40.996
1,347219652,-74.254,40.996
1,347219652,-74.254,40.998
1,347219652,-74.256,40.998
1,347219652,-74.256,40.996
1,347219952,-74.256,40.996
1,347219952,-74.256,40.998
1,347219952,-74.254,40.998
1,347219952,-74.254,40.996
1,347220252,-74.254,40.996
1,347220252,-74.254,40.998
1,347220252,-74.256,40.998
1,347220252,-74.256,40.996
1,347220252,-74.256,40.994
1,347219952,-74.256,40.994
1,347219952,-74.256,40.992
1,347220252,-74.256,40.992
1,347220252,-74.254,40.992
1,347219952,-74.254,40.992
1,347219952,-74.254,40.994
1,347220252,-74.254,40.994
1,347220252,-74.252,40.994
1,347219952,-74.252,40.994
1,347219952,-74.252,40.992
1,347220252,-74.252,40.992
1,347220252,-74.25,40.992
1,347219952,-74.25,40.992
1,347219952,-74.25,40.994
1,347220252,-74.25,40.994
1,347220252,-74.25,40.996
1,347220252,-74.252,40.996
1,347219952,-74.252,40.996
1,347219952,-74.25,40.996
1,347219952,-74.25,40.998
1,347219952,-74.252,40.998
1,347220252,-74.252,40.998
1,347220252,-74.25,40.998
1,347220553,-74.25,40.998
1,347220553,-74.252,40.998
1,347220853,-74.252,40.998
1,347220853,-74.25,40.998
1,347220853,-74.25,40.996
1,347220853,-74.252,40.996
1,347220553,-74.252,40.996
1,347220553,-74.25,40.996
1,347220553,-74.25,40.994
1,347220853,-74.25,40.994
1,347220853,-74.25,40.992
1,347220553,-74.25,40.992
1,347220553,-74.252,40.992
1,347220853,-74.252,40.992
1,347220853,-74.252,40.994
1,347220553,-74.252,40.994
1,347220553,-74.254,40.994
1,347220853,-74.254,40.994
1,347220853,-74.254,40.992
1,347220553,-74.254,40.992
1,347220553,-74.256,40.992
1,347220853,-74.256,40.992
1,347220853,-74.256,40.994
1,347220553,-74.256,40.994
1,347220553,-74.256,40.996
1,347220553,-74.256,40.998
1,347220553,-74.254,40.998
1,347220553,-74.254,40.996
1,347220853,-74.254,40.996
1,347220853,-74.254,40.998
1,347220853,-74.256,40.998
1,347220853,-74.256,40.996
1,347221153,-74.256,40.996
1,347221153,-74.256,40.998
1,347221153,-74.254,40.998
1,347221153,-74.254,40.996
1,347221453,-74.254,40.996
1,347221453,-74.254,40.998
1,347221453,-74.256,40.998
1,347221453,-74.256,40.996
1,347221453,-74.256,40.994
1,347221153,-74.256,40.994
1,347221153,-74.256,40.992
1,347221453,-74.256,40.992
1,347221453,-74.254,40.992
1,347221153,-74.254,40.992
1,347221153,-74.254,40.994
1,347221453,-74.254,40.994
1,347221453,-74.252,40.994
1,347221153,-74.252,40.994
1,347221153,-74.252,40.992
1,347221453,-74.252,40.992
1,347221453,-74.25,40.992
1,347221153,-74.25,40.992
1,347221153,-74.25,40.994
1,347221453,-74.25,40.994
1,347221453,-74.25,40.996
1,347221453,-74.252,40.996
1,347221153,-74.252,40.996
1,347221153,-74.25,40.996
1,347221153,-74.25,40.998
1,347221153,-74.252,40.998
1,347221453,-74.252,40.998
1,347221453,-74.25,40.998
1,347221453,-74.25,41
1,347221453,-74.25,41.002
1,347221453,-74.252,41.002
1,347221453,-74.252,41
1,347221153,-74.252,41
1,347221153,-74.252,41.002
1,347221153,-74.25,41.002
1,347221153,-74.25,41
1,347220853,-74.25,41
1,347220853,-74.252,41
1,347220553,-74.252,41
1,347220553,-74.25,41
1,347220553,-74.25,41.002
1,347220553,-74.252,41.002
1,347220853,-74.252,41.002
1,347220853,-74.25,41.002
1,347220853,-74.25,41.004
1,347220853,-74.252,41.004
1,347220553,-74.252,41.004
1,347220553,-74.25,41.004
1,347220553,-74.25,41.006
1,347220553,-74.252,41.006
1,347220853,-74.252,41.006
1,347220853,-74.25,41.006
1,347221153,-74.25,41.006
1,347221453,-74.25,41.006
1,347221453,-74.25,41.004
1,347221153,-74.25,41.004
1,347221153,-74.252,41.004
1,347221453,-74.252,41.004
1,347221453,-74.252,41.006
1,347221153,-74.252,41.006
1,347221153,-74.254,41.006
1,347221453,-74.254,41.006
1,347221453,-74.254,41.004
1,347221153,-74.254,41.004
1,347221153,-74.256,41.004
1,347221453,-74.256,41.004
1,347221453,-74.256,41.006
1,347221153,-74.256,41.006
1,347220853,-74.256,41.006
1,347220853,-74.254,41.006
1,347220553,-74.254,41.006
1,347220553,-74.256,41.006
1,347220553,-74.256,41.004
1,347220553,-74.254,41.004
1,347220853,-74.254,41.004
1,347220853,-74.256,41.004
1,347220853,-74.256,41.002
1,347220853,-74.254,41.002
1,347220553,-74.254,41.002
1,347220553,-74.256,41.002
1,347220553,-74.256,41
1,347220553,-74.254,41
1,347220853,-74.254,41
1,347220853,-74.256,41
1,347221153,-74.256,41
1,347221153,-74.256,41.002
1,347221153,-74.254,41.002
1,347221153,-74.254,41
1,347221453,-74.254,41
1,347221453,-74.254,41.002
1,347221453,-74.256,41.002
1,347221453,-74.256,41
1,347221453,-74.258,41
1,347221453,-74.258,41.002
1,347221453,-74.26,41.002
1,347221153,-74.26,41
1,347221153,-74.26,41.002
1,347221153,-74.258,41.002
1,347221153,-74.258,41
1,347220853,-74.258,41
1,347220853,-74.26,41
1,347220553,-74.26,41
1,347220553,-74.258,41
1,347220553,-74.258,41.002
1,347220553,-74.26,41.002
1,347220853,-74.26,41.002
1,347220853,-74.258,41.002
1,347220853,-74.258,41.004
1,347220853,-74.26,41.004
1,347220553,-74.26,41.004
1,347220553,-74.258,41.004
1,347220553,-74.258,41.006
1,347220553,-74.26,41.006
1,347220853,-74.26,41.006
1,347220853,-74.258,41.006
1,347221153,-74.258,41.006
1,347221453,-74.258,41.006
1,347221453,-74.258,41.004
1,347221153,-74.258,41.004
1,347221153,-74.26,41.004
1,347221453,-74.26,41.004
1,347221153,-74.26,41.006
1,347221453,-74.26,40.996
1,347221453,-74.258,40.996
1,347221453,-74.258,40.998
1,347221153,-74.258,40.998
1,347221153,-74.258,40.996
1,347221153,-74.26,40.996
1,347221153,-74.26,40.998
1,347220853,-74.26,40.998
1,347220853,-74.26,40.996
1,347220853,-74.258,40.996
1,347220853,-74.258,40.998
1,347220553,-74.258,40.998
1,347220553,-74.258,40.996
1,347220553,-74.26,40.996
1,347220553,-74.26,40.998
1,347220553,-74.26,40.992
1,347220553,-74.26,40.994
1,347220553,-74.258,40.994
1,347220553,-74.258,40.992
1,347220853,-74.258,40.992
1,347220853,-74.258,40.994
1,347220853,-74.26,40.994
1,347220853,-74.26,40.992
1,347221153,-74.26,40.992
1,347221153,-74.26,40.994
1,347221153,-74.258,40.994
1,347221153,-74.258,40.992
1,347221453,-74.258,40.992
1,347221453,-74.258,40.994
1,347221453,-74.26,40.994
1,347221453,-74.26,40.992
1,347217850,-74.24,40.894
1,347217850,-74.24,40.892
1,347217850,-74.238,40.892
1,347217850,-74.238,40.888
1,347217850,-74.238,40.89
1,347217850,-74.24,40.89
1,347217850,-74.24,40.888
1,347217850,-74.24,40.882
1,347217850,-74.24,40.884
1,347217850,-74.24,40.886
1,347217850,-74.238,40.886
1,347217850,-74.244,40.886
1,347217850,-74.244,40.884
1,347217550,-74.244,40.882
1,347217850,-74.244,40.882
1,347217850,-74.248,40.882
1,347217550,-74.248,40.882
1,347217550,-74.248,40.884
1,347217850,-74.248,40.884
1,347217850,-74.248,40.886
1,347217550,-74.246,40.886
1,347217550,-74.248,40.886
1,347217550,-74.244,40.892
1,347217550,-74.246,40.892
1,347217550,-74.246,40.894
1,347217850,-74.248,40.894
1,347217550,-74.248,40.894
1,347217550,-74.248,40.892
1,347217850,-74.248,40.89
1,347217550,-74.248,40.89
1,347217550,-74.248,40.888
1,347217850,-74.248,40.888
1,347218150,-74.248,40.888
1,347218450,-74.246,40.888
1,347218450,-74.248,40.888
1,347218450,-74.246,40.89
1,347218150,-74.246,40.89
1,347218450,-74.248,40.894
1,347218450,-74.246,40.894
1,347218450,-74.246,40.892
1,347218450,-74.244,40.892
1,347218450,-74.244,40.894
1,347218450,-74.242,40.892
1,347218150,-74.242,40.89
1,347218450,-74.244,40.89
1,347218450,-74.244,40.888
1,347218450,-74.242,40.89
1,347218751,-74.242,40.89
1,347218751,-74.242,40.888
1,347218751,-74.244,40.888
1,347219051,-74.244,40.89
1,347219051,-74.244,40.888
1,347219051,-74.242,40.888
1,347219051,-74.242,40.89
1,347219051,-74.242,40.892
1,347218751,-74.242,40.892
1,347219051,-74.242,40.894
1,347219051,-74.244,40.894
1,347219051,-74.244,40.892
1,347218751,-74.246,40.892
1,347218751,-74.246,40.894
1,347219051,-74.248,40.894
1,347218751,-74.248,40.894
1,347218751,-74.248,40.892
1,347219051,-74.248,40.892
1,347219051,-74.248,40.89
1,347219051,-74.246,40.89
1,347218751,-74.246,40.89
1,347218751,-74.248,40.89
1,347218751,-74.246,40.888
1,347219051,-74.246,40.888
1,347219051,-74.248,40.888
1,347219051,-74.248,40.886
1,347219051,-74.248,40.884
1,347219051,-74.246,40.884
1,347218751,-74.246,40.886
1,347218751,-74.246,40.884
1,347218751,-74.248,40.884
1,347218751,-74.248,40.886
1,347218150,-74.246,40.886
1,347218150,-74.246,40.884
1,347218450,-74.248,40.884
1,347218450,-74.248,40.882
1,347218450,-74.246,40.882
1,347218150,-74.246,40.882
1,347219051,-74.248,40.882
1,347218751,-74.246,40.882
1,347219051,-74.246,40.882
1,347219051,-74.244,40.882
1,347218751,-74.242,40.882
1,347219051,-74.242,40.882
1,347218150,-74.242,40.882
1,347218450,-74.244,40.882
1,347218450,-74.242,40.882
1,347218450,-74.242,40.884
1,347218450,-74.244,40.884
1,347218150,-74.242,40.886
1,347218150,-74.244,40.886
1,347218450,-74.244,40.886
1,347218450,-74.242,40.886
1,347218751,-74.242,40.884
1,347218751,-74.244,40.884
1,347218751,-74.244,40.886
1,347219051,-74.244,40.886
1,347219051,-74.244,40.884
1,347219051,-74.242,40.884
1,347219051,-74.242,40.886
1,347219051,-74.24,40.886
1,347219051,-74.24,40.884
1,347219051,-74.238,40.884
1,347219051,-74.238,40.886
1,347218751,-74.238,40.886
1,347218751,-74.238,40.884
1,347218751,-74.24,40.884
1,347218751,-74.24,40.886
1,347218450,-74.24,40.886
1,347218450,-74.238,40.886
1,347218150,-74.238,40.886
1,347218450,-74.238,40.884
1,347218450,-74.24,40.884
1,347218450,-74.24,40.882
1,347218450,-74.238,40.882
1,347218150,-74.238,40.882
1,347218150,-74.24,40.882
1,347219051,-74.24,40.882
1,347218751,-74.24,40.882
1,347219051,-74.238,40.882
1,347218751,-74.236,40.882
1,347218450,-74.236,40.882
1,347218450,-74.236,40.884
1,347218150,-74.236,40.886
1,347218751,-74.236,40.884
1,347218751,-74.236,40.886
1,347219051,-74.236,40.884
1,347219051,-74.236,40.89
1,347218751,-74.236,40.89
1,347218751,-74.236,40.888
1,347219051,-74.236,40.888
1,347219051,-74.238,40.888
1,347219051,-74.238,40.89
1,347219051,-74.24,40.888
1,347218751,-74.24,40.888
1,347218751,-74.24,40.89
1,347218751,-74.238,40.89
1,347218751,-74.238,40.888
1,347218450,-74.238,40.888
1,347218450,-74.238,40.89
1,347218450,-74.24,40.89
1,347218450,-74.24,40.888
1,347218150,-74.24,40.89
1,347218150,-74.238,40.89
1,347218150,-74.238,40.888
1,347218150,-74.236,40.888
1,347218450,-74.236,40.888
1,347218450,-74.236,40.89
1,347218150,-74.236,40.892
1,347218450,-74.236,40.894
1,347218150,-74.238,40.894
1,347218150,-74.238,40.892
1,347218150,-74.24,40.894
1,347218450,-74.24,40.894
1,347218450,-74.24,40.892
1,347218450,-74.238,40.892
1,347218450,-74.238,40.894
1,347218751,-74.238,40.894
1,347218751,-74.238,40.892
1,347218751,-74.24,40.892
1,347218751,-74.24,40.894
1,347219051,-74.24,40.894
1,347219051,-74.24,40.892
1,347219051,-74.238,40.892
1,347219051,-74.238,40.894
1,347218751,-74.236,40.894
1,347218751,-74.236,40.892
1,347219351,-74.236,40.892
1,347219351,-74.236,40.894
1,347219652,-74.236,40.894
1,347219952,-74.236,40.894
1,347220252,-74.236,40.894
1,347220252,-74.236,40.892
1,347219952,-74.236,40.892
1,347219952,-74.236,40.89
1,347220252,-74.236,40.89
1,347220252,-74.236,40.888
1,347219952,-74.236,40.888
1,347219652,-74.236,40.89
1,347219351,-74.236,40.89
1,347219351,-74.236,40.888
1,347219652,-74.236,40.888
1,347219652,-74.238,40.888
1,347219351,-74.238,40.89
1,347219652,-74.238,40.89
1,347219652,-74.24,40.89
1,347219351,-74.24,40.89
1,347219351,-74.24,40.888
1,347219652,-74.24,40.888
1,347219952,-74.24,40.888
1,347220252,-74.238,40.888
1,347220252,-74.24,40.888
1,347220252,-74.24,40.89
1,347220252,-74.238,40.89
1,347219952,-74.238,40.89
1,347219952,-74.24,40.89
1,347219952,-74.24,40.892
1,347220252,-74.238,40.892
1,347220252,-74.24,40.892
1,347220252,-74.24,40.894
1,347220252,-74.238,40.894
1,347219952,-74.24,40.894
1,347219652,-74.24,40.894
1,347219652,-74.24,40.892
1,347219652,-74.238,40.892
1,347219652,-74.238,40.894
1,347219351,-74.238,40.894
1,347219351,-74.238,40.892
1,347219351,-74.24,40.892
1,347219351,-74.24,40.894
1,347219351,-74.242,40.894
1,347219351,-74.244,40.894
1,347219652,-74.244,40.894
1,347219652,-74.242,40.894
1,347219652,-74.242,40.892
1,347219652,-74.244,40.892
1,347219351,-74.244,40.892
1,347219351,-74.242,40.892
1,347219351,-74.242,40.89
1,347219652,-74.242,40.89
1,347219652,-74.242,40.888
1,347219351,-74.242,40.888
1,347219351,-74.244,40.888
1,347219652,-74.244,40.888
1,347219652,-74.244,40.89
1,347219351,-74.244,40.89
1,347219351,-74.246,40.89
1,347219652,-74.246,40.89
1,347219652,-74.246,40.888
1,347219351,-74.246,40.888
1,347219351,-74.248,40.888
1,347219652,-74.248,40.888
1,347219652,-74.248,40.89
1,347219351,-74.248,40.89
1,347219351,-74.248,40.892
1,347219351,-74.248,40.894
1,347219351,-74.246,40.894
1,347219351,-74.246,40.892
1,347219652,-74.246,40.892
1,347219652,-74.246,40.894
1,347219652,-74.248,40.894
1,347219652,-74.248,40.892
1,347219952,-74.248,40.894
1,347219952,-74.246,40.894
1,347219952,-74.246,40.892
1,347220252,-74.246,40.892
1,347220252,-74.246,40.894
1,347220252,-74.248,40.894
1,347220252,-74.248,40.892
1,347220252,-74.248,40.89
1,347219952,-74.248,40.888
1,347220252,-74.248,40.888
1,347220252,-74.246,40.888
1,347219952,-74.246,40.888
1,347219952,-74.246,40.89
1,347220252,-74.246,40.89
1,347220252,-74.244,40.89
1,347219952,-74.244,40.89
1,347219952,-74.244,40.888
1,347220252,-74.244,40.888
1,347220252,-74.242,40.888
1,347219952,-74.242,40.888
1,347219952,-74.242,40.89
1,347220252,-74.242,40.89
1,347220252,-74.242,40.892
1,347220252,-74.244,40.892
1,347219952,-74.244,40.892
1,347219952,-74.242,40.892
1,347219952,-74.242,40.894
1,347219952,-74.244,40.894
1,347220252,-74.244,40.894
1,347220252,-74.242,40.894
1,347220553,-74.242,40.894
1,347220553,-74.244,40.894
1,347220853,-74.244,40.894
1,347220853,-74.242,40.894
1,347220853,-74.242,40.892
1,347220853,-74.244,40.892
1,347220553,-74.244,40.892
1,347220553,-74.242,40.89
1,347220853,-74.242,40.89
1,347220853,-74.242,40.888
1,347220553,-74.242,40.888
1,347220553,-74.244,40.888
1,347220853,-74.244,40.888
1,347220853,-74.244,40.89
1,347220553,-74.244,40.89
1,347220553,-74.246,40.89
1,347220853,-74.246,40.89
1,347220853,-74.246,40.888
1,347220553,-74.246,40.888
1,347220553,-74.248,40.888
1,347220853,-74.248,40.888
1,347220853,-74.248,40.89
1,347220553,-74.248,40.892
1,347220553,-74.248,40.894
1,347220553,-74.246,40.894
1,347220553,-74.246,40.892
1,347220853,-74.246,40.892
1,347220853,-74.246,40.894
1,347220853,-74.248,40.894
1,347220853,-74.248,40.892
1,347221153,-74.248,40.892
1,347221153,-74.248,40.894
1,347221153,-74.246,40.894
1,347221153,-74.246,40.892
1,347221453,-74.246,40.892
1,347221453,-74.246,40.894
1,347221453,-74.248,40.894
1,347221453,-74.248,40.892
1,347221453,-74.248,40.89
1,347221153,-74.248,40.89
1,347221153,-74.248,40.888
1,347221453,-74.248,40.888
1,347221453,-74.246,40.888
1,347221153,-74.246,40.888
1,347221153,-74.246,40.89
1,347221453,-74.246,40.89
1,347221453,-74.244,40.89
1,347221153,-74.244,40.89
1,347221153,-74.244,40.888
1,347221453,-74.244,40.888
1,347221453,-74.242,40.888
1,347221153,-74.242,40.888
1,347221153,-74.242,40.89
1,347221453,-74.242,40.89
1,347221453,-74.242,40.892
1,347221453,-74.244,40.892
1,347221153,-74.244,40.892
1,347221153,-74.242,40.892
1,347221153,-74.242,40.894
1,347221153,-74.244,40.894
1,347221453,-74.244,40.894
1,347221453,-74.242,40.894
1,347221453,-74.24,40.894
1,347221153,-74.24,40.894
1,347221153,-74.24,40.892
1,347221453,-74.24,40.892
1,347221453,-74.238,40.892
1,347221153,-74.238,40.892
1,347221153,-74.238,40.894
1,347221453,-74.238,40.894
1,347221453,-74.236,40.894
1,347221453,-74.236,40.892
1,347221153,-74.236,40.892
1,347221153,-74.236,40.894
1,347220853,-74.236,40.894
1,347220853,-74.236,40.892
1,347220553,-74.236,40.892
1,347220553,-74.236,40.894
1,347220553,-74.238,40.894
1,347220553,-74.24,40.894
1,347220853,-74.24,40.894
1,347220853,-74.238,40.894
1,347220853,-74.238,40.892
1,347220853,-74.24,40.892
1,347220553,-74.24,40.892
1,347220553,-74.238,40.892
1,347220553,-74.238,40.89
1,347220553,-74.24,40.89
1,347220853,-74.24,40.89
1,347220853,-74.238,40.89
1,347220853,-74.238,40.888
1,347220853,-74.24,40.888
1,347220553,-74.24,40.888
1,347220553,-74.238,40.888
1,347220553,-74.236,40.888
1,347220553,-74.236,40.89
1,347220853,-74.236,40.89
1,347220853,-74.236,40.888
1,347221153,-74.236,40.888
1,347221153,-74.236,40.89
1,347221453,-74.236,40.89
1,347221453,-74.236,40.888
1,347221453,-74.238,40.888
1,347221153,-74.238,40.888
1,347221153,-74.238,40.89
1,347221453,-74.238,40.89
1,347221453,-74.24,40.89
1,347221153,-74.24,40.89
1,347221153,-74.24,40.888
1,347221453,-74.24,40.888
1,347221453,-74.24,40.886
1,347221153,-74.24,40.886
1,347221153,-74.24,40.884
1,347221453,-74.24,40.884
1,347221453,-74.238,40.884
1,347221153,-74.238,40.884
1,347221153,-74.238,40.886
1,347221453,-74.238,40.886
1,347221453,-74.236,40.886
1,347221453,-74.236,40.884
1,347221153,-74.236,40.884
1,347221153,-74.236,40.886
1,347220853,-74.236,40.886
1,347220853,-74.236,40.884
1,347220553,-74.236,40.884
1,347220553,-74.236,40.886
1,347220553,-74.238,40.886
1,347220553,-74.24,40.886
1,347220853,-74.24,40.886
1,347220853,-74.238,40.886
1,347220853,-74.238,40.884
1,347220853,-74.24,40.884
1,347220553,-74.24,40.884
1,347220553,-74.238,40.884
1,347220553,-74.238,40.882
1,347220553,-74.24,40.882
1,347220853,-74.24,40.882
1,347220853,-74.238,40.882
1,347220553,-74.236,40.882
1,347220853,-74.236,40.882
1,347221153,-74.236,40.882
1,347221453,-74.236,40.882
1,347221153,-74.238,40.882
1,347221453,-74.238,40.882
1,347221453,-74.24,40.882
1,347221153,-74.24,40.882
1,347221153,-74.242,40.882
1,347221153,-74.244,40.882
1,347221453,-74.244,40.882
1,347221453,-74.242,40.882
1,347221453,-74.242,40.884
1,347221153,-74.242,40.884
1,347221153,-74.242,40.886
1,347221453,-74.242,40.886
1,347221453,-74.244,40.886
1,347221153,-74.244,40.886
1,347221153,-74.244,40.884
1,347221453,-74.244,40.884
1,347221453,-74.246,40.884
1,347221153,-74.246,40.884
1,347221153,-74.246,40.886
1,347221453,-74.246,40.886
1,347221453,-74.248,40.886
1,347221153,-74.248,40.886
1,347221153,-74.248,40.884
1,347221453,-74.248,40.884
1,347221453,-74.248,40.882
1,347221453,-74.246,40.882
1,347221153,-74.246,40.882
1,347221153,-74.248,40.882
1,347220853,-74.248,40.882
1,347220853,-74.246,40.882
1,347220553,-74.246,40.882
1,347220553,-74.248,40.882
1,347220553,-74.248,40.884
1,347220853,-74.248,40.884
1,347220853,-74.248,40.886
1,347220553,-74.248,40.886
1,347220553,-74.246,40.886
1,347220853,-74.246,40.886
1,347220853,-74.246,40.884
1,347220553,-74.246,40.884
1,347220553,-74.244,40.884
1,347220853,-74.244,40.884
1,347220853,-74.244,40.886
1,347220553,-74.244,40.886
1,347220553,-74.242,40.886
1,347220853,-74.242,40.886
1,347220853,-74.242,40.884
1,347220553,-74.242,40.884
1,347220553,-74.242,40.882
1,347220553,-74.244,40.882
1,347220853,-74.244,40.882
1,347220853,-74.242,40.882
1,347219952,-74.242,40.882
1,347219952,-74.244,40.882
1,347220252,-74.244,40.882
1,347220252,-74.242,40.882
1,347220252,-74.242,40.884
1,347219952,-74.242,40.884
1,347219952,-74.242,40.886
1,347220252,-74.242,40.886
1,347220252,-74.244,40.886
1,347219952,-74.244,40.886
1,347219952,-74.244,40.884
1,347220252,-74.244,40.884
1,347220252,-74.246,40.884
1,347219952,-74.246,40.884
1,347219952,-74.246,40.886
1,347220252,-74.246,40.886
1,347220252,-74.248,40.886
1,347219952,-74.248,40.886
1,347220252,-74.248,40.884
1,347220252,-74.248,40.882
1,347220252,-74.246,40.882
1,347219952,-74.246,40.882
1,347219952,-74.248,40.882
1,347219652,-74.248,40.882
1,347219652,-74.246,40.882
1,347219351,-74.246,40.882
1,347219351,-74.248,40.882
1,347219351,-74.248,40.884
1,347219652,-74.248,40.884
1,347219652,-74.248,40.886
1,347219351,-74.248,40.886
1,347219351,-74.246,40.886
1,347219652,-74.246,40.886
1,347219652,-74.246,40.884
1,347219351,-74.246,40.884
1,347219351,-74.244,40.884
1,347219652,-74.244,40.884
1,347219652,-74.244,40.886
1,347219351,-74.244,40.886
1,347219351,-74.242,40.886
1,347219652,-74.242,40.886
1,347219652,-74.242,40.884
1,347219351,-74.242,40.884
1,347219351,-74.242,40.882
1,347219351,-74.244,40.882
1,347219652,-74.244,40.882
1,347219652,-74.242,40.882
1,347219351,-74.24,40.882
1,347219351,-74.238,40.882
1,347219652,-74.238,40.882
1,347219652,-74.24,40.882
1,347220252,-74.24,40.882
1,347220252,-74.238,40.882
1,347219952,-74.238,40.882
1,347219952,-74.24,40.882
1,347219952,-74.24,40.884
1,347219952,-74.238,40.884
1,347220252,-74.238,40.884
1,347220252,-74.24,40.884
1,347220252,-74.24,40.886
1,347220252,-74.238,40.886
1,347219952,-74.238,40.886
1,347219952,-74.24,40.886
1,347219652,-74.24,40.886
1,347219351,-74.24,40.886
1,347219351,-74.24,40.884
1,347219652,-74.24,40.884
1,347219652,-74.238,40.884
1,347219351,-74.238,40.886
1,347219652,-74.238,40.886
1,347219351,-74.236,40.886
1,347219351,-74.236,40.884
1,347219652,-74.236,40.884
1,347219952,-74.236,40.886
1,347220252,-74.236,40.886
1,347220252,-74.236,40.884
1,347219952,-74.236,40.884
1,347219952,-74.236,40.882
1,347220252,-74.236,40.882
1,347219351,-74.236,40.882
1,347219652,-74.26,40.886
1,347219351,-74.26,40.886
1,347219351,-74.26,40.884
1,347219652,-74.26,40.884
1,347219652,-74.258,40.884
1,347219351,-74.258,40.884
1,347219351,-74.258,40.886
1,347219652,-74.258,40.886
1,347219952,-74.258,40.886
1,347219952,-74.26,40.886
1,347220252,-74.26,40.886
1,347220252,-74.258,40.886
1,347220252,-74.258,40.884
1,347220252,-74.26,40.884
1,347219952,-74.26,40.884
1,347219952,-74.258,40.884
1,347219952,-74.258,40.882
1,347219952,-74.26,40.882
1,347220252,-74.26,40.882
1,347220252,-74.258,40.882
1,347219652,-74.258,40.882
1,347219652,-74.26,40.882
1,347219351,-74.258,40.882
1,347219652,-74.256,40.882
1,347219652,-74.254,40.882
1,347219351,-74.254,40.882
1,347219351,-74.256,40.882
1,347219351,-74.256,40.884
1,347219652,-74.256,40.884
1,347219652,-74.256,40.886
1,347219351,-74.256,40.886
1,347219351,-74.254,40.886
1,347219652,-74.254,40.886
1,347219652,-74.254,40.884
1,347219351,-74.254,40.884
1,347219351,-74.252,40.884
1,347219652,-74.252,40.884
1,347219652,-74.252,40.886
1,347219351,-74.252,40.886
1,347219351,-74.25,40.886
1,347219652,-74.25,40.886
1,347219652,-74.25,40.884
1,347219351,-74.25,40.884
1,347219351,-74.25,40.882
1,347219351,-74.252,40.882
1,347219652,-74.252,40.882
1,347219652,-74.25,40.882
1,347219952,-74.25,40.882
1,347219952,-74.252,40.882
1,347220252,-74.252,40.882
1,347220252,-74.25,40.882
1,347220252,-74.25,40.884
1,347219952,-74.25,40.884
1,347219952,-74.25,40.886
1,347220252,-74.25,40.886
1,347220252,-74.252,40.886
1,347219952,-74.252,40.886
1,347219952,-74.252,40.884
1,347220252,-74.252,40.884
1,347220252,-74.254,40.884
1,347219952,-74.254,40.884
1,347220252,-74.254,40.886
1,347220252,-74.256,40.886
1,347219952,-74.256,40.886
1,347219952,-74.256,40.884
1,347220252,-74.256,40.884
1,347220252,-74.256,40.882
1,347220252,-74.254,40.882
1,347219952,-74.254,40.882
1,347219952,-74.256,40.882
1,347220853,-74.256,40.882
1,347220853,-74.254,40.882
1,347220553,-74.254,40.882
1,347220553,-74.256,40.882
1,347220553,-74.256,40.884
1,347220853,-74.256,40.884
1,347220853,-74.256,40.886
1,347220553,-74.256,40.886
1,347220553,-74.254,40.886
1,347220853,-74.254,40.886
1,347220853,-74.254,40.884
1,347220553,-74.254,40.884
1,347220553,-74.252,40.884
1,347220853,-74.252,40.884
1,347220853,-74.252,40.886
1,347220553,-74.252,40.886
1,347220553,-74.25,40.886
1,347220853,-74.25,40.886
1,347220853,-74.25,40.884
1,347220553,-74.25,40.884
1,347220553,-74.25,40.882
1,347220553,-74.252,40.882
1,347220853,-74.252,40.882
1,347220853,-74.25,40.882
1,347221153,-74.25,40.882
1,347221153,-74.252,40.882
1,347221453,-74.252,40.882
1,347221453,-74.25,40.882
1,347221453,-74.25,40.884
1,347221153,-74.25,40.884
1,347221153,-74.25,40.886
1,347221453,-74.25,40.886
1,347221453,-74.252,40.886
1,347221153,-74.252,40.886
1,347221153,-74.252,40.884
1,347221453,-74.252,40.884
1,347221453,-74.254,40.884
1,347221153,-74.254,40.884
1,347221153,-74.254,40.886
1,347221453,-74.254,40.886
1,347221453,-74.256,40.886
1,347221153,-74.256,40.886
1,347221153,-74.256,40.884
1,347221453,-74.256,40.884
1,347221453,-74.256,40.882
1,347221453,-74.254,40.882
1,347221153,-74.254,40.882
1,347221153,-74.256,40.882
1,347221153,-74.258,40.882
1,347221453,-74.258,40.882
1,347221453,-74.26,40.882
1,347221153,-74.26,40.882
1,347220853,-74.26,40.882
1,347220853,-74.258,40.882
1,347220553,-74.258,40.882
1,347220553,-74.26,40.882
1,347220553,-74.26,40.884
1,347220553,-74.258,40.884
1,347220853,-74.258,40.884
1,347220853,-74.26,40.884
1,347220853,-74.26,40.886
1,347220853,-74.258,40.886
1,347220553,-74.258,40.886
1,347220553,-74.26,40.886
1,347221453,-74.26,40.886
1,347221153,-74.26,40.886
1,347221153,-74.26,40.884
1,347221453,-74.26,40.884
1,347221453,-74.258,40.884
1,347221153,-74.258,40.884
1,347221153,-74.258,40.886
1,347221453,-74.258,40.886
1,347221453,-74.258,40.888
1,347221153,-74.258,40.888
1,347221153,-74.258,40.89
1,347221453,-74.258,40.89
1,347221453,-74.26,40.89
1,347221153,-74.26,40.89
1,347221153,-74.26,40.888
1,347221453,-74.26,40.888
